Fecha,Id_planta,Ubicacion,Semana,Planta,N_Hojas,AF,H,L.Raíz,P.I,PF;;;;;;;;
3/19/2024,1,L1 V1,1,1,3,NA,12,6.5,2.7,NA;;;;;;;;
3/19/2024,2,L1 V1,1,2,3,34.87,10.5,4.5,3.52,NA;;;;;;;;
3/19/2024,3,L1 V2,1,3,3,18.72,13,5.5,4.19,NA;;;;;;;;
3/19/2024,4,L1 V2,1,4,3,17.78,13,7,4.31,NA;;;;;;;;
3/19/2024,5,L2 V1,1,1,3,34.57,10.5,6,5.19,NA;;;;;;;;
3/19/2024,6,L2 V1,1,2,3,22.03,11,5.5,2.79,NA;;;;;;;;
3/19/2024,7,L2 V2,1,3,4,24,14,6.3,6.26,NA;;;;;;;;
3/19/2024,8,L2 V2,1,4,4,18.29,16,6.6,5.36,NA;;;;;;;;
3/19/2024,9,L3 V1,1,1,4,26.93,8,5.1,3.63,NA;;;;;;;;
3/19/2024,10,L3 V1,1,2,4,23.89,8.5,4.5,4.41,NA;;;;;;;;
3/19/2024,11,L3 V2,1,3,4,18.73,11,4,4.27,NA;;;;;;;;
3/19/2024,12,L3 V2,1,4,4,16,11.8,4.5,4.52,NA;;;;;;;;
3/19/2024,13,L4 V1,1,1,3,28.48,8,6,3.3,NA;;;;;;;;
3/19/2024,14,L4 V1,1,2,3,36.25,9,5.5,4.26,NA;;;;;;;;
3/19/2024,15,L4 V2,1,3,3,20.3,11.5,4.5,4.12,NA;;;;;;;;
3/19/2024,16,L4 V2,1,4,3,17.61,13,5,3.64,NA;;;;;;;;
03/26/2024,1,L1 V1,2,1,3,36.83,12,12.3,NA,NA;;;;;;;;
03/26/2024,2,L1 V1,2,2,3,31.26,10.5,10.2,NA,NA;;;;;;;;
03/26/2024,3,L1 V2,2,3,3,13.72,13,7.5,NA,NA;;;;;;;;
03/26/2024,4,L1 V2,2,4,4,25.8,13,7,NA,NA;;;;;;;;
03/26/2024,5,L2 V1,2,1,2,31.81,9,7.5,NA,NA;;;;;;;;
03/26/2024,6,L2 V1,2,2,2,32.5,10.5,8.4,NA,NA;;;;;;;;
03/26/2024,7,L2 V2,2,3,5,19.93,13.5,13.2,NA,NA;;;;;;;;
03/26/2024,8,L2 V2,2,4,6,18.33,15,9.7,NA,NA;;;;;;;;
03/26/2024,9,L3 V1,2,1,4,29.13,8,9.5,NA,NA;;;;;;;;
03/26/2024,10,L3 V1,2,2,4,40.38,10,10,NA,NA;;;;;;;;
03/26/2024,11,L3 V2,2,3,5,18.41,12,12,NA,NA;;;;;;;;
03/26/2024,12,L3 V2,2,4,5,25.04,12.3,12.3,NA,NA;;;;;;;;
03/26/2024,13,L4 V1,2,1,3,28.76,8.3,13.2,NA,NA;;;;;;;;
03/26/2024,14,L4 V1,2,2,2,39.37,9.5,8.3,NA,NA;;;;;;;;
03/26/2024,15,L4 V2,2,3,5,20.32,12.7,10,NA,NA;;;;;;;;
03/26/2024,16,L4 V2,2,4,5,17.69,13,13.2,NA,NA;;;;;;;;
04/01/2024,1,L1 V1,3,1,4,38.25,12.5,17,NA,NA;;;;;;;;
04/01/2024,2,L1 V1,3,2,4,33.31,10.6,14.5,NA,NA;;;;;;;;
04/01/2024,3,L1 V2,3,3,3,15,13.5,12.5,NA,NA;;;;;;;;
04/01/2024,4,L1 V2,3,4,6,26.88,13,13,NA,NA;;;;;;;;
04/01/2024,5,L2 V1,3,1,4,31.86,11,16,NA,NA;;;;;;;;
04/01/2024,6,L2 V1,3,2,4,35.63,11.5,11.5,NA,NA;;;;;;;;
04/01/2024,7,L2 V2,3,3,6,21.79,13.5,13.5,NA,NA;;;;;;;;
04/01/2024,8,L2 V2,3,4,7,23.71,15,15,NA,NA;;;;;;;;
04/01/2024,9,L3 V1,3,1,5,29.7,8.5,19,NA,NA;;;;;;;;
04/01/2024,10,L3 V1,3,2,5,43.5,11,16.2,NA,NA;;;;;;;;
04/01/2024,11,L3 V2,3,3,6,19.66,12,21.3,NA,NA;;;;;;;;
04/01/2024,12,L3 V2,3,4,6,26.33,13.2,17.5,NA,NA;;;;;;;;
04/01/2024,13,L4 V1,3,1,5,34,9.5,17,NA,NA;;;;;;;;
04/01/2024,14,L4 V1,3,2,4,32.75,10,13,NA,NA;;;;;;;;
04/01/2024,15,L4 V2,3,3,6,21.23,15.5,11.5,NA,NA;;;;;;;;
04/01/2024,16,L4 V2,3,4,6,19.6,13.5,20.5,NA,NA;;;;;;;;
04/08/2024,1,L1 V1,4,1,6,56.52,12,24.5,NA,NA;;;;;;;;
04/08/2024,2,L1 V1,4,2,6,58.42,10,21,NA,NA;;;;;;;;
04/08/2024,3,L1 V2,4,3,6,23.28,14,17,NA,NA;;;;;;;;
04/08/2024,4,L1 V2,4,4,9,32.69,12,18.5,NA,NA;;;;;;;;
04/08/2024,5,L2 V1,4,1,6,51.8,9.5,20,NA,NA;;;;;;;;
04/08/2024,6,L2 V1,4,2,6,64.71,11.5,21,NA,NA;;;;;;;;
04/08/2024,7,L2 V2,4,3,9,44.64,14,27,NA,NA;;;;;;;;
04/08/2024,8,L2 V2,4,4,9,39.94,16,24,NA,NA;;;;;;;;
04/08/2024,9,L3 V1,4,1,8,42.75,9.5,24.5,NA,NA;;;;;;;;
04/08/2024,10,L3 V1,4,2,7,60.29,10,24,NA,NA;;;;;;;;
04/08/2024,11,L3 V2,4,3,8,33.17,13.5,34,NA,NA;;;;;;;;
04/08/2024,12,L3 V2,4,4,9,40.46,13.4,27.5,NA,NA;;;;;;;;
04/08/2024,13,L4 V1,4,1,7,58.14,10.5,26,NA,NA;;;;;;;;
